incident_key,occur_date,occur_time,boro,loc_of_occur_desc,precinct,jurisdiction_code,loc_classfctn_desc,statistical_murder_flag,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race
271532431,2023-07-18T00:00:00.000,23:54:00,BRONX,INSIDE,40,0,HOUSING,FALSE,25-44,M,BLACK,25-44,M,BLACK
271465866,2023-07-17T00:00:00.000,23:48:00,MANHATTAN,OUTSIDE,14,0,STREET,FALSE,<18,M,BLACK,<18,M,BLACK
271465864,2023-07-17T00:00:00.000,13:00:00,BROOKLYN,OUTSIDE,62,0,STREET,TRUE,<18,M,BLACK,<18,M,WHITE
271465865,2023-07-17T00:00:00.000,21:18:00,BRONX,OUTSIDE,42,0,STREET,FALSE,(null),(null),(null),<18,M,BLACK
271408364,2023-07-16T00:00:00.000,19:40:00,BROOKLYN,OUTSIDE,77,0,STREET,FALSE,25-44,M,BLACK,25-44,M,BLACK
271402826,2023-07-16T00:00:00.000,00:30:00,BROOKLYN,OUTSIDE,83,0,STREET,FALSE,<18,M,BLACK,18-24,M,WHITE HISPANIC
271402826,2023-07-16T00:00:00.000,00:30:00,BROOKLYN,OUTSIDE,83,0,STREET,FALSE,<18,M,BLACK,<18,M,WHITE HISPANIC
271408363,2023-07-16T00:00:00.000,18:20:00,MANHATTAN,OUTSIDE,25,0,PLAYGROUND,FALSE,18-24,F,BLACK,25-44,F,BLACK
271402827,2023-07-15T00:00:00.000,23:45:00,BRONX,OUTSIDE,42,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
271352165,2023-07-14T00:00:00.000,22:10:00,BROOKLYN,OUTSIDE,69,2,HOUSING,FALSE,25-44,M,BLACK,<18,M,BLACK
271410926,2023-07-14T00:00:00.000,15:50:00,BRONX,OUTSIDE,44,0,STREET,TRUE,25-44,M,BLACK,25-44,M,BLACK
271352164,2023-07-14T00:00:00.000,00:38:00,MANHATTAN,OUTSIDE,28,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
271290435,2023-07-13T00:00:00.000,16:10:00,BROOKLYN,OUTSIDE,69,2,HOUSING,FALSE,(null),(null),(null),25-44,M,BLACK
271290434,2023-07-13T00:00:00.000,13:00:00,MANHATTAN,OUTSIDE,30,0,COMMERCIAL,FALSE,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC
271290436,2023-07-13T00:00:00.000,19:52:00,BROOKLYN,OUTSIDE,66,0,STREET,FALSE,25-44,M,WHITE HISPANIC,<18,M,BLACK HISPANIC
271236446,2023-07-12T00:00:00.000,22:02:00,BRONX,OUTSIDE,43,0,STREET,FALSE,(null),(null),(null),25-44,M,WHITE HISPANIC
271188186,2023-07-12T00:00:00.000,00:06:00,BROOKLYN,OUTSIDE,71,0,STREET,FALSE,25-44,M,BLACK,25-44,M,BLACK
271171075,2023-07-11T00:00:00.000,21:12:00,BROOKLYN,OUTSIDE,73,0,STREET,FALSE,(null),(null),(null),45-64,M,BLACK
271171077,2023-07-11T00:00:00.000,17:47:00,BRONX,OUTSIDE,52,0,STREET,FALSE,18-24,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC
271171074,2023-07-11T00:00:00.000,08:30:00,BROOKLYN,INSIDE,73,0,HOUSING,FALSE,(null),(null),(null),25-44,M,BLACK
271171073,2023-07-11T00:00:00.000,21:40:00,BROOKLYN,OUTSIDE,72,0,STREET,TRUE,(null),(null),(null),25-44,M,BLACK HISPANIC
271171077,2023-07-11T00:00:00.000,17:47:00,BRONX,OUTSIDE,52,0,STREET,FALSE,<18,M,BLACK,<18,M,BLACK HISPANIC
271171077,2023-07-11T00:00:00.000,17:47:00,BRONX,OUTSIDE,52,0,STREET,FALSE,18-24,M,WHITE HISPANIC,<18,M,BLACK HISPANIC
271171077,2023-07-11T00:00:00.000,17:47:00,BRONX,OUTSIDE,52,0,STREET,FALSE,18-24,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC
271171077,2023-07-11T00:00:00.000,17:47:00,BRONX,OUTSIDE,52,0,STREET,FALSE,<18,M,BLACK,25-44,M,BLACK HISPANIC
271171077,2023-07-11T00:00:00.000,17:47:00,BRONX,OUTSIDE,52,0,STREET,FALSE,<18,M,BLACK,18-24,M,BLACK HISPANIC
271171076,2023-07-11T00:00:00.000,22:25:00,BRONX,OUTSIDE,43,0,STREET,TRUE,18-24,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC
271076528,2023-07-10T00:00:00.000,00:06:00,MANHATTAN,OUTSIDE,5,0,HOUSING,FALSE,18-24,M,WHITE HISPANIC,18-24,F,WHITE HISPANIC
271076528,2023-07-10T00:00:00.000,00:06:00,MANHATTAN,OUTSIDE,5,0,HOUSING,FALSE,<18,M,BLACK,18-24,F,WHITE HISPANIC
271104893,2023-07-10T00:00:00.000,22:48:00,BRONX,OUTSIDE,44,0,STREET,FALSE,<18,M,BLACK,<18,F,BLACK
271104892,2023-07-10T00:00:00.000,18:48:00,STATEN ISLAND,INSIDE,123,0,OTHER,FALSE,(null),(null),(null),25-44,M,BLACK
271052451,2023-07-09T00:00:00.000,18:52:00,MANHATTAN,OUTSIDE,32,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
271052452,2023-07-09T00:00:00.000,23:19:00,BRONX,OUTSIDE,48,0,STREET,FALSE,<18,M,BLACK,18-24,M,BLACK
271029295,2023-07-09T00:00:00.000,00:29:00,BRONX,OUTSIDE,47,0,STREET,FALSE,(null),(null),(null),25-44,F,BLACK
270997565,2023-07-08T00:00:00.000,04:10:00,QUEENS,OUTSIDE,114,0,STREET,FALSE,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC
271021661,2023-07-08T00:00:00.000,11:27:00,QUEENS,OUTSIDE,102,0,STREET,FALSE,25-44,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC
270996251,2023-07-08T00:00:00.000,00:30:00,BROOKLYN,OUTSIDE,73,2,HOUSING,FALSE,(null),(null),(null),25-44,M,BLACK
271021661,2023-07-08T00:00:00.000,11:27:00,QUEENS,OUTSIDE,102,0,STREET,TRUE,25-44,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC
271021661,2023-07-08T00:00:00.000,11:27:00,QUEENS,OUTSIDE,102,0,STREET,TRUE,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC
271021661,2023-07-08T00:00:00.000,11:27:00,QUEENS,OUTSIDE,102,0,STREET,TRUE,25-44,M,WHITE HISPANIC,65+,M,ASIAN / PACIFIC ISLANDER
271016897,2023-07-08T00:00:00.000,19:54:00,STATEN ISLAND,INSIDE,120,0,COMMERCIAL,TRUE,18-24,M,ASIAN / PACIFIC ISLANDER,25-44,M,ASIAN / PACIFIC ISLANDER
271021661,2023-07-08T00:00:00.000,11:27:00,QUEENS,OUTSIDE,102,0,STREET,FALSE,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC
270997565,2023-07-08T00:00:00.000,04:10:00,QUEENS,OUTSIDE,114,0,STREET,FALSE,25-44,M,BLACK HISPANIC,25-44,M,BLACK
271010502,2023-07-08T00:00:00.000,11:10:00,BROOKLYN,OUTSIDE,75,0,STREET,FALSE,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC
271021661,2023-07-08T00:00:00.000,11:27:00,QUEENS,OUTSIDE,102,0,STREET,FALSE,25-44,M,WHITE HISPANIC,65+,M,ASIAN / PACIFIC ISLANDER
270993250,2023-07-07T00:00:00.000,19:00:00,BRONX,INSIDE,46,0,DWELLING,FALSE,25-44,M,WHITE HISPANIC,45-64,M,BLACK HISPANIC
270938690,2023-07-06T00:00:00.000,00:24:00,BROOKLYN,OUTSIDE,90,2,HOUSING,FALSE,(null),(null),(null),25-44,M,WHITE HISPANIC
270939179,2023-07-06T00:00:00.000,17:30:00,BRONX,OUTSIDE,47,0,STREET,TRUE,18-24,M,BLACK,25-44,M,BLACK
270939176,2023-07-06T00:00:00.000,23:08:00,STATEN ISLAND,OUTSIDE,120,0,STREET,FALSE,(null),(null),(null),<18,M,BLACK
270938691,2023-07-06T00:00:00.000,22:05:00,BRONX,OUTSIDE,42,0,STREET,FALSE,<18,M,BLACK,<18,M,BLACK
270939176,2023-07-06T00:00:00.000,23:08:00,STATEN ISLAND,OUTSIDE,120,0,STREET,FALSE,(null),(null),(null),18-24,M,BLACK
270836517,2023-07-05T00:00:00.000,02:21:00,BRONX,OUTSIDE,46,0,STREET,FALSE,25-44,M,WHITE HISPANIC,18-24,M,BLACK
270823203,2023-07-05T00:00:00.000,01:10:00,BRONX,OUTSIDE,40,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
270836517,2023-07-05T00:00:00.000,02:21:00,BRONX,OUTSIDE,46,0,STREET,TRUE,25-44,M,WHITE HISPANIC,18-24,M,BLACK
270939177,2023-07-05T00:00:00.000,23:00:00,QUEENS,INSIDE,115,0,DWELLING,TRUE,25-44,M,BLACK,45-64,F,BLACK
270836518,2023-07-05T00:00:00.000,01:35:00,MANHATTAN,OUTSIDE,34,0,STREET,TRUE,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC
270825478,2023-07-05T00:00:00.000,02:20:00,BROOKLYN,OUTSIDE,73,0,STREET,FALSE,25-44,M,BLACK,18-24,M,BLACK
270836517,2023-07-05T00:00:00.000,02:21:00,BRONX,OUTSIDE,46,0,STREET,TRUE,18-24,M,BLACK HISPANIC,18-24,M,BLACK
270825478,2023-07-05T00:00:00.000,02:20:00,BROOKLYN,OUTSIDE,73,0,STREET,FALSE,18-24,M,BLACK,18-24,M,BLACK
270823202,2023-07-05T00:00:00.000,01:25:00,BRONX,OUTSIDE,46,0,STREET,FALSE,(null),(null),(null),18-24,M,BLACK
270852290,2023-07-05T00:00:00.000,04:40:00,BROOKLYN,INSIDE,60,0,HOUSING,FALSE,25-44,M,BLACK,25-44,M,BLACK
270855026,2023-07-05T00:00:00.000,05:00:00,BRONX,OUTSIDE,48,0,STREET,FALSE,(null),(null),(null),25-44,M,WHITE HISPANIC
270867008,2023-07-05T00:00:00.000,22:10:00,BRONX,OUTSIDE,50,0,STREET,FALSE,(null),(null),(null),25-44,M,WHITE HISPANIC
270836517,2023-07-05T00:00:00.000,02:21:00,BRONX,OUTSIDE,46,0,STREET,FALSE,18-24,M,BLACK HISPANIC,18-24,M,BLACK
270939177,2023-07-05T00:00:00.000,23:00:00,QUEENS,INSIDE,115,0,DWELLING,TRUE,25-44,M,BLACK,25-44,M,BLACK
270823204,2023-07-05T00:00:00.000,00:05:00,BRONX,OUTSIDE,45,2,HOUSING,FALSE,(null),(null),(null),25-44,M,BLACK
270863204,2023-07-05T00:00:00.000,08:28:00,BRONX,OUTSIDE,43,0,STREET,FALSE,45-64,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC
270840036,2023-07-05T00:00:00.000,03:55:00,MANHATTAN,OUTSIDE,23,0,HOUSING,FALSE,18-24,M,BLACK,18-24,F,BLACK
270825477,2023-07-05T00:00:00.000,01:32:00,BROOKLYN,OUTSIDE,73,0,STREET,FALSE,18-24,M,BLACK,18-24,F,BLACK
270867007,2023-07-05T00:00:00.000,19:55:00,BRONX,OUTSIDE,44,0,STREET,FALSE,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC
270814571,2023-07-04T00:00:00.000,00:53:00,MANHATTAN,OUTSIDE,32,0,STREET,FALSE,45-64,M,BLACK,<18,M,BLACK
270814572,2023-07-04T00:00:00.000,01:10:00,BROOKLYN,INSIDE,77,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
270814573,2023-07-04T00:00:00.000,21:30:00,QUEENS,OUTSIDE,113,0,STREET,FALSE,(null),(null),(null),45-64,F,BLACK
270814571,2023-07-04T00:00:00.000,00:53:00,MANHATTAN,OUTSIDE,32,0,STREET,FALSE,18-24,M,BLACK,<18,M,BLACK
270760814,2023-07-03T00:00:00.000,18:52:00,BRONX,OUTSIDE,41,0,STREET,FALSE,25-44,M,BLACK,45-64,M,BLACK
270758365,2023-07-03T00:00:00.000,04:30:00,BRONX,INSIDE,42,0,STREET,FALSE,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC
270814570,2023-07-03T00:00:00.000,23:49:00,STATEN ISLAND,OUTSIDE,120,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK HISPANIC
270758366,2023-07-03T00:00:00.000,20:14:00,BRONX,OUTSIDE,44,0,STREET,FALSE,25-44,M,WHITE HISPANIC,25-44,M,BLACK
270760379,2023-07-03T00:00:00.000,21:25:00,BROOKLYN,OUTSIDE,75,0,STREET,FALSE,18-24,M,BLACK,25-44,M,BLACK
270758366,2023-07-03T00:00:00.000,20:14:00,BRONX,OUTSIDE,44,0,STREET,FALSE,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC
270719378,2023-07-02T00:00:00.000,21:40:00,BRONX,OUTSIDE,46,0,STREET,FALSE,(null),(null),(null),18-24,M,BLACK HISPANIC
270719378,2023-07-02T00:00:00.000,21:40:00,BRONX,OUTSIDE,46,0,STREET,FALSE,(null),(null),(null),25-44,F,BLACK HISPANIC
270719378,2023-07-02T00:00:00.000,21:40:00,BRONX,OUTSIDE,46,0,STREET,FALSE,(null),(null),(null),<18,F,BLACK HISPANIC
270708656,2023-07-01T00:00:00.000,23:12:00,BRONX,OUTSIDE,52,0,STREET,FALSE,<18,M,BLACK HISPANIC,18-24,M,BLACK
270679295,2023-07-01T00:00:00.000,15:21:00,BRONX,OUTSIDE,40,0,STREET,FALSE,25-44,M,BLACK,45-64,F,WHITE HISPANIC
270656694,2023-07-01T00:00:00.000,02:40:00,BROOKLYN,OUTSIDE,73,0,STREET,FALSE,25-44,M,BLACK,25-44,M,BLACK
270679295,2023-07-01T00:00:00.000,15:21:00,BRONX,OUTSIDE,40,0,STREET,FALSE,45-64,M,WHITE HISPANIC,45-64,F,WHITE HISPANIC
270719379,2023-07-01T00:00:00.000,18:42:00,MANHATTAN,INSIDE,30,0,PLAYGROUND,TRUE,25-44,M,WHITE HISPANIC,<18,M,BLACK HISPANIC
270652262,2023-06-30T00:00:00.000,01:00:00,BRONX,OUTSIDE,40,0,STREET,FALSE,(null),(null),(null),18-24,M,WHITE HISPANIC
270655017,2023-06-30T00:00:00.000,22:20:00,BRONX,OUTSIDE,44,0,STREET,FALSE,(null),(null),(null),18-24,M,WHITE HISPANIC
270656693,2023-06-30T00:00:00.000,19:00:00,BRONX,OUTSIDE,47,0,STREET,FALSE,25-44,M,BLACK,<18,F,BLACK
270711149,2023-06-30T00:00:00.000,21:45:00,BRONX,OUTSIDE,46,0,STREET,FALSE,(null),(null),(null),18-24,M,BLACK HISPANIC
270655016,2023-06-30T00:00:00.000,04:55:00,MANHATTAN,OUTSIDE,7,0,STREET,FALSE,(null),(null),(null),18-24,M,WHITE HISPANIC
270655016,2023-06-30T00:00:00.000,04:55:00,MANHATTAN,OUTSIDE,7,0,STREET,FALSE,(null),(null),(null),18-24,M,BLACK
270605395,2023-06-29T00:00:00.000,21:59:00,BRONX,OUTSIDE,44,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK HISPANIC
270556572,2023-06-29T00:00:00.000,00:29:00,BRONX,OUTSIDE,47,0,STREET,FALSE,25-44,M,BLACK,25-44,M,BLACK
270556572,2023-06-29T00:00:00.000,00:29:00,BRONX,OUTSIDE,47,0,STREET,TRUE,25-44,M,BLACK,25-44,M,BLACK
270599492,2023-06-29T00:00:00.000,16:44:00,BRONX,OUTSIDE,45,0,STREET,FALSE,25-44,M,BLACK,45-64,M,BLACK
270556572,2023-06-29T00:00:00.000,00:29:00,BRONX,OUTSIDE,47,0,STREET,FALSE,25-44,M,BLACK,25-44,M,WHITE HISPANIC
270561414,2023-06-29T00:00:00.000,00:39:00,BROOKLYN,OUTSIDE,88,2,HOUSING,FALSE,18-24,M,BLACK,25-44,M,BLACK
270556572,2023-06-29T00:00:00.000,00:29:00,BRONX,OUTSIDE,47,0,STREET,TRUE,25-44,M,BLACK,25-44,M,WHITE HISPANIC
270543471,2023-06-28T00:00:00.000,15:55:00,MANHATTAN,OUTSIDE,32,2,HOUSING,TRUE,<18,M,BLACK HISPANIC,<18,M,BLACK
270550922,2023-06-28T00:00:00.000,17:40:00,BROOKLYN,OUTSIDE,75,0,STREET,TRUE,25-44,M,BLACK,25-44,M,BLACK
270550922,2023-06-28T00:00:00.000,17:40:00,BROOKLYN,OUTSIDE,75,0,STREET,TRUE,25-44,F,BLACK,25-44,M,BLACK
270489849,2023-06-27T00:00:00.000,20:20:00,BRONX,OUTSIDE,42,0,PARKING LOT,FALSE,25-44,M,BLACK,25-44,M,BLACK
270489846,2023-06-27T00:00:00.000,12:27:00,BRONX,INSIDE,41,0,DWELLING,FALSE,25-44,M,BLACK,45-64,M,BLACK
270489846,2023-06-27T00:00:00.000,12:27:00,BRONX,INSIDE,41,0,DWELLING,FALSE,25-44,M,BLACK,25-44,M,BLACK
270489847,2023-06-27T00:00:00.000,20:15:00,QUEENS,OUTSIDE,103,0,STREET,FALSE,25-44,M,BLACK,25-44,M,BLACK
270489848,2023-06-27T00:00:00.000,12:50:00,BROOKLYN,INSIDE,73,0,DWELLING,FALSE,<18,M,BLACK,<18,F,BLACK
270489846,2023-06-27T00:00:00.000,12:27:00,BRONX,INSIDE,41,0,DWELLING,TRUE,25-44,M,BLACK,25-44,M,BLACK
270489846,2023-06-27T00:00:00.000,12:27:00,BRONX,INSIDE,41,0,DWELLING,TRUE,25-44,M,BLACK,45-64,M,BLACK
270436625,2023-06-26T00:00:00.000,13:10:00,BROOKLYN,OUTSIDE,68,0,STREET,FALSE,(null),(null),(null),18-24,F,WHITE HISPANIC
270435995,2023-06-26T00:00:00.000,12:07:00,BROOKLYN,OUTSIDE,72,0,STREET,FALSE,25-44,M,WHITE HISPANIC,45-64,M,BLACK HISPANIC
270435994,2023-06-26T00:00:00.000,19:28:00,BRONX,OUTSIDE,43,0,STREET,FALSE,18-24,M,BLACK,18-24,M,BLACK
270373349,2023-06-25T00:00:00.000,00:30:00,QUEENS,OUTSIDE,114,0,STREET,TRUE,25-44,M,BLACK,25-44,M,BLACK
270380855,2023-06-25T00:00:00.000,13:05:00,BROOKLYN,OUTSIDE,75,0,STREET,FALSE,18-24,M,WHITE HISPANIC,25-44,M,WHITE
270388043,2023-06-25T00:00:00.000,22:03:00,BRONX,OUTSIDE,46,0,STREET,FALSE,45-64,M,BLACK,45-64,M,BLACK
270388042,2023-06-25T00:00:00.000,04:20:00,BROOKLYN,OUTSIDE,76,0,PLAYGROUND,FALSE,25-44,M,BLACK,25-44,M,BLACK
270388044,2023-06-25T00:00:00.000,21:05:00,QUEENS,OUTSIDE,100,1,TRANSIT,FALSE,(null),(null),(null),25-44,M,WHITE HISPANIC
270373348,2023-06-25T00:00:00.000,01:14:00,BRONX,OUTSIDE,42,0,STREET,FALSE,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC
270388045,2023-06-25T00:00:00.000,00:49:00,MANHATTAN,OUTSIDE,7,0,STREET,TRUE,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC
270373347,2023-06-24T00:00:00.000,19:45:00,BRONX,OUTSIDE,45,0,STREET,FALSE,18-24,M,BLACK,<18,M,BLACK HISPANIC
270373347,2023-06-24T00:00:00.000,19:45:00,BRONX,OUTSIDE,45,0,STREET,FALSE,25-44,M,BLACK,<18,M,BLACK HISPANIC
270373347,2023-06-24T00:00:00.000,19:45:00,BRONX,OUTSIDE,45,0,STREET,FALSE,<18,M,BLACK,<18,M,BLACK HISPANIC
270335892,2023-06-23T00:00:00.000,16:13:00,BROOKLYN,OUTSIDE,68,0,STREET,FALSE,18-24,M,BLACK,25-44,M,BLACK
270335892,2023-06-23T00:00:00.000,16:13:00,BROOKLYN,OUTSIDE,68,0,STREET,FALSE,18-24,M,BLACK,18-24,F,BLACK
270268154,2023-06-22T00:00:00.000,17:15:00,BRONX,OUTSIDE,44,0,STREET,FALSE,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC
270274907,2023-06-22T00:00:00.000,00:00:00,MANHATTAN,OUTSIDE,34,0,STREET,FALSE,<18,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC
270274908,2023-06-22T00:00:00.000,00:53:00,BRONX,OUTSIDE,40,0,STREET,FALSE,(null),(null),(null),18-24,M,BLACK
270274907,2023-06-22T00:00:00.000,00:00:00,MANHATTAN,OUTSIDE,34,0,STREET,FALSE,<18,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC
270274906,2023-06-22T00:00:00.000,13:07:00,STATEN ISLAND,OUTSIDE,120,2,HOUSING,FALSE,18-24,M,BLACK,18-24,M,BLACK
270274905,2023-06-22T00:00:00.000,23:55:00,QUEENS,OUTSIDE,109,0,COMMERCIAL,FALSE,(null),(null),(null),25-44,M,ASIAN / PACIFIC ISLANDER
270214032,2023-06-21T00:00:00.000,23:15:00,BRONX,INSIDE,47,0,DWELLING,FALSE,(null),(null),(null),25-44,M,BLACK
270206141,2023-06-21T00:00:00.000,07:26:00,BROOKLYN,OUTSIDE,79,0,STREET,TRUE,(null),(null),(null),25-44,M,BLACK
270150948,2023-06-20T00:00:00.000,23:41:00,QUEENS,OUTSIDE,108,0,STREET,FALSE,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC
270143489,2023-06-20T00:00:00.000,07:47:00,BRONX,OUTSIDE,46,0,STREET,FALSE,25-44,M,BLACK,25-44,M,BLACK
270150948,2023-06-20T00:00:00.000,23:41:00,QUEENS,OUTSIDE,108,0,STREET,FALSE,25-44,M,BLACK,25-44,M,WHITE HISPANIC
270085087,2023-06-19T00:00:00.000,22:05:00,MANHATTAN,OUTSIDE,33,0,OTHER,FALSE,(null),(null),(null),18-24,F,BLACK
270085085,2023-06-19T00:00:00.000,21:47:00,MANHATTAN,OUTSIDE,32,0,STREET,TRUE,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC
270085088,2023-06-19T00:00:00.000,18:50:00,STATEN ISLAND,OUTSIDE,120,0,STREET,FALSE,<18,M,BLACK,18-24,M,BLACK HISPANIC
270085088,2023-06-19T00:00:00.000,18:50:00,STATEN ISLAND,OUTSIDE,120,0,STREET,FALSE,18-24,M,BLACK,18-24,F,WHITE HISPANIC
270085751,2023-06-19T00:00:00.000,23:00:00,BRONX,OUTSIDE,41,0,STREET,TRUE,25-44,M,WHITE HISPANIC,45-64,M,BLACK
270085086,2023-06-19T00:00:00.000,19:36:00,BRONX,OUTSIDE,43,0,HOUSING,FALSE,(null),(null),(null),18-24,F,WHITE HISPANIC
270078984,2023-06-19T00:00:00.000,14:15:00,BRONX,OUTSIDE,42,0,STREET,TRUE,(null),(null),(null),25-44,M,BLACK
270085084,2023-06-19T00:00:00.000,00:45:00,QUEENS,OUTSIDE,100,0,STREET,FALSE,(null),(null),(null),45-64,M,BLACK
270078983,2023-06-19T00:00:00.000,17:49:00,BROOKLYN,OUTSIDE,79,0,STREET,TRUE,(null),(null),(null),<18,M,BLACK
270058538,2023-06-19T00:00:00.000,01:48:00,BROOKLYN,OUTSIDE,84,0,HOUSING,FALSE,(null),(null),(null),25-44,M,WHITE HISPANIC
270079203,2023-06-19T00:00:00.000,12:03:00,BRONX,INSIDE,47,0,COMMERCIAL,TRUE,25-44,M,BLACK,45-64,M,BLACK
270085088,2023-06-19T00:00:00.000,18:50:00,STATEN ISLAND,OUTSIDE,120,0,STREET,FALSE,<18,M,BLACK,18-24,F,WHITE HISPANIC
270085084,2023-06-19T00:00:00.000,00:45:00,QUEENS,OUTSIDE,100,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
270085087,2023-06-19T00:00:00.000,22:05:00,MANHATTAN,OUTSIDE,33,0,OTHER,FALSE,(null),(null),(null),25-44,F,BLACK
270085088,2023-06-19T00:00:00.000,18:50:00,STATEN ISLAND,OUTSIDE,120,0,STREET,FALSE,18-24,M,BLACK,18-24,M,BLACK HISPANIC
270085084,2023-06-19T00:00:00.000,00:45:00,QUEENS,OUTSIDE,100,0,STREET,FALSE,(null),(null),(null),18-24,M,BLACK
270039472,2023-06-18T00:00:00.000,23:24:00,BRONX,OUTSIDE,45,0,PARKING LOT,FALSE,(null),(null),(null),45-64,M,BLACK
270033866,2023-06-18T00:00:00.000,02:54:00,MANHATTAN,OUTSIDE,7,0,STREET,FALSE,25-44,M,BLACK,25-44,M,BLACK
270039470,2023-06-18T00:00:00.000,04:21:00,BRONX,OUTSIDE,44,0,COMMERCIAL,FALSE,25-44,M,BLACK,25-44,M,BLACK
270820972,2023-06-18T00:00:00.000,16:00:00,BROOKLYN,INSIDE,66,0,DWELLING,TRUE,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC
270033866,2023-06-18T00:00:00.000,02:54:00,MANHATTAN,OUTSIDE,7,0,STREET,FALSE,18-24,M,BLACK,25-44,M,BLACK
270039471,2023-06-18T00:00:00.000,16:50:00,BROOKLYN,INSIDE,77,0,PLAYGROUND,FALSE,(null),(null),(null),25-44,M,BLACK
270033865,2023-06-18T00:00:00.000,15:15:00,BRONX,INSIDE,40,2,HOUSING,FALSE,18-24,M,BLACK,25-44,M,WHITE HISPANIC
270017981,2023-06-18T00:00:00.000,00:52:00,BRONX,OUTSIDE,46,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK HISPANIC
270039471,2023-06-18T00:00:00.000,16:50:00,BROOKLYN,INSIDE,77,0,PLAYGROUND,FALSE,(null),(null),(null),<18,M,BLACK
270036422,2023-06-17T00:00:00.000,23:30:00,BRONX,OUTSIDE,48,0,STREET,TRUE,(null),(null),(null),25-44,M,BLACK
270017980,2023-06-17T00:00:00.000,20:28:00,BRONX,OUTSIDE,49,2,HOUSING,FALSE,(null),(null),(null),45-64,M,BLACK
270036232,2023-06-17T00:00:00.000,16:39:00,BRONX,OUTSIDE,49,2,HOUSING,TRUE,18-24,M,BLACK,18-24,M,WHITE HISPANIC
270017979,2023-06-17T00:00:00.000,21:58:00,MANHATTAN,OUTSIDE,32,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
270017983,2023-06-17T00:00:00.000,09:24:00,BRONX,OUTSIDE,40,2,HOUSING,FALSE,(null),(null),(null),18-24,M,BLACK
270017982,2023-06-17T00:00:00.000,22:58:00,BROOKLYN,OUTSIDE,67,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
269977928,2023-06-16T00:00:00.000,23:53:00,MANHATTAN,OUTSIDE,23,2,HOUSING,FALSE,(null),(null),(null),25-44,M,BLACK
269966564,2023-06-16T00:00:00.000,09:38:00,QUEENS,OUTSIDE,100,0,STREET,FALSE,25-44,M,BLACK,45-64,M,BLACK
269977927,2023-06-16T00:00:00.000,18:26:00,QUEENS,INSIDE,105,0,STREET,FALSE,(null),(null),(null),25-44,M,ASIAN / PACIFIC ISLANDER
269968284,2023-06-16T00:00:00.000,16:48:00,BRONX,OUTSIDE,46,0,STREET,FALSE,18-24,F,WHITE HISPANIC,45-64,M,WHITE HISPANIC
269968284,2023-06-16T00:00:00.000,16:48:00,BRONX,OUTSIDE,46,0,STREET,FALSE,18-24,M,BLACK,45-64,M,WHITE HISPANIC
269883580,2023-06-15T00:00:00.000,01:51:00,BROOKLYN,OUTSIDE,79,0,COMMERCIAL,FALSE,45-64,M,BLACK,45-64,M,BLACK
269920411,2023-06-15T00:00:00.000,16:49:00,BROOKLYN,OUTSIDE,81,2,HOUSING,FALSE,(null),(null),(null),<18,M,BLACK
270017978,2023-06-15T00:00:00.000,23:54:00,BROOKLYN,OUTSIDE,70,0,STREET,FALSE,(null),(null),(null),18-24,M,BLACK
269928985,2023-06-15T00:00:00.000,22:15:00,BROOKLYN,OUTSIDE,79,0,STREET,FALSE,(null),(null),(null),<18,F,ASIAN / PACIFIC ISLANDER
